Sample.ID,ASV,count
KP_Exp_3_D8_I2,ASV_22,43
KP_Exp_3_D8_I3,ASV_22,45
KP_Exp_3_D8_I5,ASV_22,178
KP_Exp_4_D8_A1,ASV_22,29
KP_Exp_4_D8_AVN1,ASV_22,409
KP_Exp_4_D8_AVN2,ASV_22,29
KP_Exp_4_D8_C1,ASV_22,364
KP_Exp_4_D8_C2,ASV_22,727
KP_Exp_4_D8_C3,ASV_22,322
KP_Exp_4_D8_C4,ASV_22,3243
KP_Exp_4_D8_C5,ASV_22,1373
KP_Exp_4_D8_Cp1,ASV_22,444
KP_Exp_4_D8_Cp2,ASV_22,1985
KP_Exp_4_D8_Cp3,ASV_22,924
KP_Exp_4_D8_Cp4,ASV_22,2884
KP_Exp_4_D8_Cp5,ASV_22,2070
KP_Exp_4_D8_M1,ASV_22,439
KP_Exp_4_D8_M2,ASV_22,82
KP_Exp_4_D8_M3,ASV_22,1674
KP_Exp_4_D8_M5,ASV_22,2763
KP_Exp_4_D8_V4,ASV_22,16
KP_Exp_3_D8_C5,ASV_23,26
KP_Exp_3_D8_I1,ASV_23,293
KP_Exp_3_D8_I2,ASV_23,3236
KP_Exp_3_D8_I3,ASV_23,243
KP_Exp_3_D8_I4,ASV_23,628
KP_Exp_3_D8_I5,ASV_23,2161
KP_Exp_4_D8_A1,ASV_23,2169
KP_Exp_4_D8_A2,ASV_23,3847
KP_Exp_4_D8_A5,ASV_23,2074
KP_Exp_4_D8_AVN1,ASV_23,7467
KP_Exp_4_D8_AVN2,ASV_23,1536
KP_Exp_4_D8_AVN3,ASV_23,2168
KP_Exp_4_D8_AVN4,ASV_23,4913
KP_Exp_4_D8_C1,ASV_23,6
KP_Exp_4_D8_C2,ASV_23,10
KP_Exp_4_D8_C4,ASV_23,140
KP_Exp_4_D8_C5,ASV_23,5
KP_Exp_4_D8_Cp1,ASV_23,11
KP_Exp_4_D8_Cp2,ASV_23,4
KP_Exp_4_D8_Cp4,ASV_23,7
KP_Exp_4_D8_Cp5,ASV_23,11
KP_Exp_4_D8_M3,ASV_23,6
KP_Exp_4_D8_M5,ASV_23,9
KP_Exp_4_D8_V1,ASV_23,2104
KP_Exp_4_D8_V2,ASV_23,5411
KP_Exp_4_D8_V4,ASV_23,6928
KP_Exp_3_D8_C3,ASV_24,10
KP_Exp_3_D8_C5,ASV_24,14
KP_Exp_3_D8_I1,ASV_24,1071
KP_Exp_3_D8_I2,ASV_24,24197
KP_Exp_3_D8_I3,ASV_24,345
KP_Exp_3_D8_I4,ASV_24,1402
KP_Exp_3_D8_I5,ASV_24,1805
KP_Exp_4_D8_A1,ASV_24,494
KP_Exp_4_D8_A2,ASV_24,1429
KP_Exp_4_D8_A5,ASV_24,637
KP_Exp_4_D8_AVN1,ASV_24,3212
KP_Exp_4_D8_AVN2,ASV_24,287
KP_Exp_4_D8_AVN3,ASV_24,507
KP_Exp_4_D8_AVN4,ASV_24,1222
KP_Exp_4_D8_C2,ASV_24,4
KP_Exp_4_D8_C4,ASV_24,4
KP_Exp_4_D8_C5,ASV_24,2
KP_Exp_4_D8_V1,ASV_24,443
KP_Exp_4_D8_V2,ASV_24,1536
KP_Exp_4_D8_V4,ASV_24,1178
KP_Exp_3_D8_C1,ASV_25,1965
KP_Exp_3_D8_C2,ASV_25,246
KP_Exp_3_D8_C3,ASV_25,4491
KP_Exp_3_D8_C4,ASV_25,919
KP_Exp_3_D8_C5,ASV_25,9417
KP_Exp_3_D8_I1,ASV_25,137
KP_Exp_3_D8_I2,ASV_25,88
KP_Exp_3_D8_I3,ASV_25,47
KP_Exp_3_D8_I4,ASV_25,27
KP_Exp_4_D8_A1,ASV_25,16
KP_Exp_4_D8_A5,ASV_25,8
KP_Exp_4_D8_AVN1,ASV_25,281
KP_Exp_4_D8_AVN2,ASV_25,34
KP_Exp_4_D8_C1,ASV_25,1418
KP_Exp_4_D8_C2,ASV_25,1904
KP_Exp_4_D8_C3,ASV_25,86
KP_Exp_4_D8_C4,ASV_25,1408
KP_Exp_4_D8_C5,ASV_25,167
KP_Exp_4_D8_Cp1,ASV_25,1656
KP_Exp_4_D8_Cp2,ASV_25,1022
KP_Exp_4_D8_Cp3,ASV_25,2232
KP_Exp_4_D8_Cp4,ASV_25,5392
KP_Exp_4_D8_Cp5,ASV_25,5347
KP_Exp_4_D8_M1,ASV_25,209
KP_Exp_4_D8_M3,ASV_25,7
KP_Exp_4_D8_M5,ASV_25,31
KP_Exp_4_D8_V1,ASV_25,9
KP_Exp_4_D8_V2,ASV_25,14
KP_Exp_3_D8_C1,ASV_26,821
KP_Exp_3_D8_C2,ASV_26,75
KP_Exp_3_D8_C3,ASV_26,1612
KP_Exp_3_D8_C4,ASV_26,75
KP_Exp_3_D8_C5,ASV_26,731
KP_Exp_4_D8_A1,ASV_26,123
KP_Exp_4_D8_AVN1,ASV_26,1634
KP_Exp_4_D8_AVN2,ASV_26,67
KP_Exp_4_D8_C1,ASV_26,3668
KP_Exp_4_D8_C2,ASV_26,811
KP_Exp_4_D8_C3,ASV_26,567
KP_Exp_4_D8_C4,ASV_26,8761
KP_Exp_4_D8_C5,ASV_26,1772
KP_Exp_4_D8_Cp2,ASV_26,1347
KP_Exp_4_D8_Cp3,ASV_26,11717
KP_Exp_4_D8_Cp5,ASV_26,1143
KP_Exp_4_D8_M1,ASV_26,327
KP_Exp_4_D8_M2,ASV_26,164
KP_Exp_4_D8_M3,ASV_26,1639
KP_Exp_4_D8_M5,ASV_26,75
KP_Exp_3_D8_C1,ASV_27,330
KP_Exp_3_D8_C2,ASV_27,275
KP_Exp_3_D8_C3,ASV_27,10860
KP_Exp_3_D8_C4,ASV_27,607
KP_Exp_3_D8_C5,ASV_27,6121
KP_Exp_3_D8_I1,ASV_27,20
KP_Exp_3_D8_I2,ASV_27,36
KP_Exp_3_D8_I3,ASV_27,19
KP_Exp_3_D8_I4,ASV_27,4
KP_Exp_3_D8_I5,ASV_27,13
KP_Exp_4_D8_A1,ASV_27,141
KP_Exp_4_D8_A2,ASV_27,29
KP_Exp_4_D8_A5,ASV_27,4
KP_Exp_4_D8_AVN1,ASV_27,983
KP_Exp_4_D8_AVN2,ASV_27,184
KP_Exp_4_D8_AVN3,ASV_27,32
KP_Exp_4_D8_C1,ASV_27,1717
KP_Exp_4_D8_C2,ASV_27,706
KP_Exp_4_D8_C3,ASV_27,685
KP_Exp_4_D8_C4,ASV_27,8641
KP_Exp_4_D8_C5,ASV_27,1988
KP_Exp_4_D8_M1,ASV_27,533
KP_Exp_4_D8_M2,ASV_27,59
KP_Exp_4_D8_M3,ASV_27,816
KP_Exp_4_D8_M5,ASV_27,1642
KP_Exp_4_D8_V1,ASV_27,3
KP_Exp_4_D8_V2,ASV_27,16
KP_Exp_4_D8_V4,ASV_27,18
KP_Exp_3_D8_I1,ASV_28,2428
KP_Exp_3_D8_I2,ASV_28,16965
KP_Exp_3_D8_I3,ASV_28,519
KP_Exp_3_D8_I4,ASV_28,3968
KP_Exp_3_D8_I5,ASV_28,9088
KP_Exp_4_D8_A1,ASV_28,271
KP_Exp_4_D8_A5,ASV_28,162
KP_Exp_4_D8_AVN1,ASV_28,1114
KP_Exp_4_D8_AVN2,ASV_28,118
KP_Exp_4_D8_AVN3,ASV_28,223
KP_Exp_4_D8_AVN4,ASV_28,299
KP_Exp_4_D8_V1,ASV_28,46
KP_Exp_4_D8_V2,ASV_28,220
KP_Exp_4_D8_V4,ASV_28,578
KP_Exp_3_D8_C1,ASV_29,964
KP_Exp_3_D8_C2,ASV_29,25
KP_Exp_3_D8_C3,ASV_29,1108
KP_Exp_3_D8_C4,ASV_29,173
KP_Exp_3_D8_C5,ASV_29,259
KP_Exp_3_D8_I3,ASV_29,3
KP_Exp_3_D8_I5,ASV_29,4
KP_Exp_4_D8_A1,ASV_29,17
KP_Exp_4_D8_AVN1,ASV_29,172
KP_Exp_4_D8_AVN2,ASV_29,27
KP_Exp_4_D8_AVN4,ASV_29,7
KP_Exp_4_D8_C1,ASV_29,742
KP_Exp_4_D8_C2,ASV_29,3915
KP_Exp_4_D8_C3,ASV_29,549
KP_Exp_4_D8_C4,ASV_29,1498
KP_Exp_4_D8_C5,ASV_29,270
KP_Exp_4_D8_Cp1,ASV_29,5733
KP_Exp_4_D8_Cp2,ASV_29,908
KP_Exp_4_D8_Cp3,ASV_29,13789
KP_Exp_4_D8_Cp4,ASV_29,2556
KP_Exp_4_D8_Cp5,ASV_29,1885
KP_Exp_4_D8_M1,ASV_29,1231
KP_Exp_4_D8_M5,ASV_29,107
KP_Exp_4_D8_V2,ASV_29,12
KP_Exp_4_D8_V4,ASV_29,8
KP_Exp_3_D8_C1,ASV_30,1984
KP_Exp_3_D8_C2,ASV_30,603
KP_Exp_3_D8_C3,ASV_30,5377
KP_Exp_3_D8_C4,ASV_30,1182
KP_Exp_3_D8_C5,ASV_30,5262
KP_Exp_3_D8_I1,ASV_30,151
KP_Exp_3_D8_I2,ASV_30,39
KP_Exp_3_D8_I3,ASV_30,23
KP_Exp_3_D8_I5,ASV_30,11
KP_Exp_4_D8_A1,ASV_30,38
KP_Exp_4_D8_A2,ASV_30,4
KP_Exp_4_D8_AVN1,ASV_30,645
KP_Exp_4_D8_AVN2,ASV_30,50
KP_Exp_4_D8_AVN3,ASV_30,8
KP_Exp_4_D8_AVN4,ASV_30,15
KP_Exp_4_D8_C1,ASV_30,2415
KP_Exp_4_D8_C2,ASV_30,1637
KP_Exp_4_D8_C3,ASV_30,149
KP_Exp_4_D8_C4,ASV_30,3185
KP_Exp_4_D8_C5,ASV_30,835
KP_Exp_4_D8_Cp1,ASV_30,1111
KP_Exp_4_D8_Cp2,ASV_30,3776
KP_Exp_4_D8_Cp3,ASV_30,2307
KP_Exp_4_D8_Cp4,ASV_30,2415
KP_Exp_4_D8_Cp5,ASV_30,1200
KP_Exp_4_D8_M1,ASV_30,225
KP_Exp_4_D8_M5,ASV_30,496
KP_Exp_4_D8_V2,ASV_30,50
KP_Exp_4_D8_V4,ASV_30,7
KP_Exp_3_D8_C1,ASV_31,1758
KP_Exp_3_D8_C2,ASV_31,361
KP_Exp_3_D8_C3,ASV_31,1055
KP_Exp_3_D8_C4,ASV_31,381
KP_Exp_3_D8_C5,ASV_31,3336
KP_Exp_3_D8_I1,ASV_31,62
KP_Exp_3_D8_I2,ASV_31,38
KP_Exp_3_D8_I3,ASV_31,44
KP_Exp_3_D8_I4,ASV_31,11
KP_Exp_3_D8_I5,ASV_31,46
KP_Exp_4_D8_A1,ASV_31,17
KP_Exp_4_D8_AVN1,ASV_31,225
KP_Exp_4_D8_AVN2,ASV_31,23
KP_Exp_4_D8_AVN4,ASV_31,11
KP_Exp_4_D8_C1,ASV_31,451
KP_Exp_4_D8_C2,ASV_31,1498
KP_Exp_4_D8_C3,ASV_31,96
KP_Exp_4_D8_C4,ASV_31,1452
KP_Exp_4_D8_C5,ASV_31,399
KP_Exp_4_D8_Cp1,ASV_31,1810
KP_Exp_4_D8_Cp2,ASV_31,7206
KP_Exp_4_D8_Cp3,ASV_31,1384
KP_Exp_4_D8_Cp4,ASV_31,11635
KP_Exp_4_D8_Cp5,ASV_31,522
KP_Exp_4_D8_M1,ASV_31,77
KP_Exp_4_D8_M3,ASV_31,532
KP_Exp_4_D8_M5,ASV_31,74
KP_Exp_3_D8_C4,ASV_32,516
KP_Exp_3_D8_I3,ASV_32,136
KP_Exp_4_D8_A1,ASV_32,165
KP_Exp_4_D8_AVN1,ASV_32,2174
KP_Exp_4_D8_AVN2,ASV_32,193
KP_Exp_4_D8_AVN3,ASV_32,49
KP_Exp_4_D8_C1,ASV_32,327
KP_Exp_4_D8_C2,ASV_32,5227
KP_Exp_4_D8_C3,ASV_32,6822
KP_Exp_4_D8_C4,ASV_32,16453
KP_Exp_4_D8_C5,ASV_32,19
KP_Exp_4_D8_Cp2,ASV_32,22
KP_Exp_4_D8_V2,ASV_32,41
KP_Exp_4_D8_V4,ASV_32,41
KP_Exp_3_D8_C1,ASV_33,49
KP_Exp_3_D8_C3,ASV_33,18
KP_Exp_3_D8_C4,ASV_33,8
KP_Exp_3_D8_C5,ASV_33,62
KP_Exp_3_D8_I1,ASV_33,120
KP_Exp_3_D8_I2,ASV_33,440
KP_Exp_3_D8_I3,ASV_33,170
KP_Exp_3_D8_I4,ASV_33,1624
KP_Exp_3_D8_I5,ASV_33,2320
KP_Exp_4_D8_A1,ASV_33,26
KP_Exp_4_D8_AVN1,ASV_33,1242
KP_Exp_4_D8_AVN3,ASV_33,62
KP_Exp_4_D8_C2,ASV_33,3
KP_Exp_4_D8_C3,ASV_33,11
KP_Exp_4_D8_C5,ASV_33,4
KP_Exp_4_D8_M3,ASV_33,31
KP_Exp_4_D8_M4,ASV_33,25863
KP_Exp_4_D8_V4,ASV_33,65
KP_Exp_3_D8_C1,ASV_34,1822
KP_Exp_3_D8_C2,ASV_34,18
KP_Exp_3_D8_C3,ASV_34,6562
KP_Exp_3_D8_C4,ASV_34,652
KP_Exp_3_D8_C5,ASV_34,2190
KP_Exp_3_D8_I3,ASV_34,13
KP_Exp_3_D8_I5,ASV_34,20
KP_Exp_4_D8_A1,ASV_34,19
KP_Exp_4_D8_A2,ASV_34,5
KP_Exp_4_D8_AVN1,ASV_34,224
KP_Exp_4_D8_AVN2,ASV_34,18
KP_Exp_4_D8_AVN3,ASV_34,4
KP_Exp_4_D8_C1,ASV_34,4679
KP_Exp_4_D8_C2,ASV_34,681
KP_Exp_4_D8_C3,ASV_34,57
KP_Exp_4_D8_C4,ASV_34,1699
KP_Exp_4_D8_C5,ASV_34,669
KP_Exp_4_D8_Cp1,ASV_34,94
KP_Exp_4_D8_Cp2,ASV_34,2538
KP_Exp_4_D8_Cp3,ASV_34,21
KP_Exp_4_D8_Cp4,ASV_34,6301
KP_Exp_4_D8_Cp5,ASV_34,978
KP_Exp_4_D8_M1,ASV_34,635
KP_Exp_4_D8_M2,ASV_34,52
KP_Exp_4_D8_M3,ASV_34,357
KP_Exp_4_D8_M5,ASV_34,1690
KP_Exp_3_D8_C1,ASV_35,3069
KP_Exp_3_D8_C2,ASV_35,894
KP_Exp_3_D8_C3,ASV_35,4167
KP_Exp_3_D8_C4,ASV_35,801
KP_Exp_3_D8_C5,ASV_35,719
KP_Exp_3_D8_I1,ASV_35,175
KP_Exp_3_D8_I2,ASV_35,41
KP_Exp_3_D8_I3,ASV_35,9
KP_Exp_3_D8_I4,ASV_35,11
KP_Exp_3_D8_I5,ASV_35,20
KP_Exp_4_D8_A1,ASV_35,42
KP_Exp_4_D8_A2,ASV_35,8
KP_Exp_4_D8_A5,ASV_35,9
KP_Exp_4_D8_AVN1,ASV_35,394
KP_Exp_4_D8_AVN2,ASV_35,34
KP_Exp_4_D8_C1,ASV_35,913
KP_Exp_4_D8_C2,ASV_35,1047
KP_Exp_4_D8_C3,ASV_35,662
KP_Exp_4_D8_C4,ASV_35,4519
KP_Exp_4_D8_Cp1,ASV_35,835
KP_Exp_4_D8_Cp2,ASV_35,2317
KP_Exp_4_D8_Cp3,ASV_35,729
KP_Exp_4_D8_Cp4,ASV_35,6171
KP_Exp_4_D8_Cp5,ASV_35,1918
KP_Exp_4_D8_M1,ASV_35,87
KP_Exp_4_D8_M2,ASV_35,45
KP_Exp_4_D8_M3,ASV_35,10
KP_Exp_4_D8_M5,ASV_35,1730
KP_Exp_4_D8_V4,ASV_35,17
KP_Exp_3_D8_C1,ASV_36,1284
KP_Exp_3_D8_C2,ASV_36,324
KP_Exp_3_D8_C3,ASV_36,4118
KP_Exp_3_D8_C4,ASV_36,1259
KP_Exp_3_D8_C5,ASV_36,2635
KP_Exp_3_D8_I1,ASV_36,83
KP_Exp_3_D8_I2,ASV_36,8
KP_Exp_3_D8_I4,ASV_36,14
KP_Exp_3_D8_I5,ASV_36,13
KP_Exp_4_D8_A1,ASV_36,47
KP_Exp_4_D8_A2,ASV_36,10
KP_Exp_4_D8_A5,ASV_36,14
KP_Exp_4_D8_AVN1,ASV_36,642
KP_Exp_4_D8_AVN2,ASV_36,43
KP_Exp_4_D8_AVN3,ASV_36,6
KP_Exp_4_D8_AVN4,ASV_36,38
KP_Exp_4_D8_C1,ASV_36,5041
KP_Exp_4_D8_C2,ASV_36,1502
KP_Exp_4_D8_C3,ASV_36,563
KP_Exp_4_D8_C4,ASV_36,4676
KP_Exp_4_D8_C5,ASV_36,805
KP_Exp_4_D8_Cp1,ASV_36,831
KP_Exp_4_D8_Cp2,ASV_36,1826
KP_Exp_4_D8_Cp3,ASV_36,1887
KP_Exp_4_D8_Cp4,ASV_36,1046
KP_Exp_4_D8_Cp5,ASV_36,688
KP_Exp_4_D8_M1,ASV_36,248
KP_Exp_4_D8_M2,ASV_36,16
KP_Exp_4_D8_M3,ASV_36,186
KP_Exp_4_D8_M5,ASV_36,867
KP_Exp_4_D8_V2,ASV_36,42
KP_Exp_4_D8_V4,ASV_36,11
KP_Exp_3_D8_C1,ASV_37,5024
KP_Exp_3_D8_C2,ASV_37,436
KP_Exp_3_D8_C3,ASV_37,818
KP_Exp_3_D8_C4,ASV_37,3273
KP_Exp_3_D8_C5,ASV_37,6223
KP_Exp_3_D8_I1,ASV_37,96
KP_Exp_3_D8_I2,ASV_37,50
KP_Exp_3_D8_I3,ASV_37,31
KP_Exp_3_D8_I4,ASV_37,22
KP_Exp_3_D8_I5,ASV_37,121
KP_Exp_4_D8_A1,ASV_37,8
KP_Exp_4_D8_AVN1,ASV_37,105
KP_Exp_4_D8_AVN2,ASV_37,12
KP_Exp_4_D8_AVN4,ASV_37,77
KP_Exp_4_D8_C1,ASV_37,997
KP_Exp_4_D8_C2,ASV_37,357
KP_Exp_4_D8_C3,ASV_37,90
KP_Exp_4_D8_C4,ASV_37,279
KP_Exp_4_D8_C5,ASV_37,1121
KP_Exp_4_D8_Cp1,ASV_37,2606
KP_Exp_4_D8_Cp2,ASV_37,1737
KP_Exp_4_D8_Cp3,ASV_37,526
KP_Exp_4_D8_Cp4,ASV_37,1054
KP_Exp_4_D8_Cp5,ASV_37,1356
KP_Exp_4_D8_M1,ASV_37,806
KP_Exp_4_D8_M2,ASV_37,76
KP_Exp_4_D8_M3,ASV_37,48
KP_Exp_4_D8_M5,ASV_37,3242
KP_Exp_4_D8_V4,ASV_37,9
KP_Exp_3_D8_C1,ASV_38,371
KP_Exp_3_D8_C2,ASV_38,58
KP_Exp_3_D8_C3,ASV_38,1130
KP_Exp_3_D8_C4,ASV_38,265
KP_Exp_3_D8_C5,ASV_38,218
KP_Exp_3_D8_I1,ASV_38,106
KP_Exp_3_D8_I2,ASV_38,507
KP_Exp_3_D8_I3,ASV_38,768
KP_Exp_3_D8_I4,ASV_38,4
KP_Exp_3_D8_I5,ASV_38,57
KP_Exp_4_D8_AVN1,ASV_38,417
KP_Exp_4_D8_AVN2,ASV_38,62
KP_Exp_4_D8_AVN4,ASV_38,11
KP_Exp_4_D8_C1,ASV_38,1383
KP_Exp_4_D8_C2,ASV_38,2601
KP_Exp_4_D8_C3,ASV_38,903
KP_Exp_4_D8_C4,ASV_38,2793
KP_Exp_4_D8_C5,ASV_38,681
KP_Exp_4_D8_Cp3,ASV_38,3
KP_Exp_4_D8_M1,ASV_38,742
KP_Exp_4_D8_M2,ASV_38,407
KP_Exp_4_D8_M3,ASV_38,6991
KP_Exp_4_D8_M4,ASV_38,6638
KP_Exp_4_D8_M5,ASV_38,2355
KP_Exp_4_D8_V1,ASV_38,4
KP_Exp_4_D8_V2,ASV_38,26
KP_Exp_4_D8_V4,ASV_38,35
KP_Exp_3_D8_C1,ASV_39,832
KP_Exp_3_D8_C2,ASV_39,22
KP_Exp_3_D8_C3,ASV_39,10135
KP_Exp_3_D8_C4,ASV_39,404
KP_Exp_3_D8_C5,ASV_39,12643
KP_Exp_3_D8_I2,ASV_39,28
KP_Exp_3_D8_I5,ASV_39,10
KP_Exp_4_D8_A1,ASV_39,5
KP_Exp_4_D8_AVN1,ASV_39,165
KP_Exp_4_D8_AVN2,ASV_39,17
KP_Exp_4_D8_AVN4,ASV_39,6
KP_Exp_4_D8_C1,ASV_39,1942
KP_Exp_4_D8_C2,ASV_39,168
KP_Exp_4_D8_C3,ASV_39,62
KP_Exp_4_D8_C4,ASV_39,614
KP_Exp_4_D8_C5,ASV_39,509
KP_Exp_4_D8_M1,ASV_39,25
KP_Exp_4_D8_M2,ASV_39,38
KP_Exp_4_D8_M3,ASV_39,269
KP_Exp_4_D8_M5,ASV_39,209
KP_Exp_3_D8_C1,ASV_40,4052
KP_Exp_3_D8_C2,ASV_40,395
KP_Exp_3_D8_C3,ASV_40,12188
KP_Exp_3_D8_C4,ASV_40,1392
KP_Exp_3_D8_I1,ASV_40,52
KP_Exp_3_D8_I2,ASV_40,11
KP_Exp_3_D8_I3,ASV_40,14
KP_Exp_3_D8_I4,ASV_40,10
KP_Exp_3_D8_I5,ASV_40,27
KP_Exp_4_D8_Cp3,ASV_40,3269
KP_Exp_4_D8_Cp4,ASV_40,5276
KP_Exp_3_D8_C1,ASV_41,9
KP_Exp_3_D8_C3,ASV_41,10
KP_Exp_3_D8_C5,ASV_41,15
KP_Exp_3_D8_I1,ASV_41,1186
KP_Exp_3_D8_I2,ASV_41,5549
KP_Exp_3_D8_I3,ASV_41,538
KP_Exp_3_D8_I4,ASV_41,2871
KP_Exp_3_D8_I5,ASV_41,5499
KP_Exp_4_D8_A1,ASV_41,2438
KP_Exp_4_D8_A2,ASV_41,665
KP_Exp_4_D8_A5,ASV_41,544
KP_Exp_4_D8_AVN1,ASV_41,830
KP_Exp_4_D8_AVN2,ASV_41,385
KP_Exp_4_D8_AVN3,ASV_41,505
KP_Exp_4_D8_AVN4,ASV_41,1564
KP_Exp_4_D8_C1,ASV_41,3
KP_Exp_4_D8_Cp5,ASV_41,5
KP_Exp_4_D8_M4,ASV_41,2
KP_Exp_4_D8_V1,ASV_41,225
KP_Exp_4_D8_V2,ASV_41,1486
KP_Exp_4_D8_V4,ASV_41,1839
KP_Exp_3_D8_C1,ASV_42,4743
KP_Exp_3_D8_C2,ASV_42,726
KP_Exp_3_D8_C3,ASV_42,10598
KP_Exp_3_D8_C4,ASV_42,77
KP_Exp_3_D8_C5,ASV_42,2828
KP_Exp_3_D8_I1,ASV_42,109
KP_Exp_3_D8_I2,ASV_42,55
KP_Exp_3_D8_I3,ASV_42,7
KP_Exp_4_D8_A1,ASV_42,19
KP_Exp_4_D8_AVN1,ASV_42,186
KP_Exp_4_D8_AVN2,ASV_42,14
KP_Exp_4_D8_C1,ASV_42,115
KP_Exp_4_D8_C2,ASV_42,1855
KP_Exp_4_D8_C3,ASV_42,208
KP_Exp_4_D8_C4,ASV_42,11
KP_Exp_4_D8_C5,ASV_42,1913
KP_Exp_4_D8_Cp1,ASV_42,114
KP_Exp_4_D8_Cp2,ASV_42,133
KP_Exp_4_D8_Cp4,ASV_42,634
KP_Exp_4_D8_Cp5,ASV_42,502
KP_Exp_4_D8_M1,ASV_42,410
KP_Exp_4_D8_V2,ASV_42,11
KP_Exp_3_D8_C1,ASV_43,2664
KP_Exp_3_D8_C2,ASV_43,796
KP_Exp_3_D8_C3,ASV_43,4355
KP_Exp_3_D8_C4,ASV_43,1073
KP_Exp_3_D8_C5,ASV_43,2669
KP_Exp_3_D8_I1,ASV_43,139
KP_Exp_3_D8_I2,ASV_43,68
KP_Exp_3_D8_I3,ASV_43,80
KP_Exp_3_D8_I4,ASV_43,20
KP_Exp_3_D8_I5,ASV_43,66
KP_Exp_4_D8_AVN1,ASV_43,88
KP_Exp_4_D8_AVN2,ASV_43,6
KP_Exp_4_D8_AVN3,ASV_43,5
KP_Exp_4_D8_AVN4,ASV_43,6
KP_Exp_4_D8_C1,ASV_43,392
KP_Exp_4_D8_C2,ASV_43,434
KP_Exp_4_D8_C3,ASV_43,176
KP_Exp_4_D8_C4,ASV_43,727
KP_Exp_4_D8_C5,ASV_43,434
KP_Exp_4_D8_Cp1,ASV_43,184
KP_Exp_4_D8_Cp2,ASV_43,1953
KP_Exp_4_D8_Cp3,ASV_43,265
KP_Exp_4_D8_Cp4,ASV_43,6826
KP_Exp_4_D8_Cp5,ASV_43,983
KP_Exp_4_D8_M2,ASV_43,8
KP_Exp_4_D8_M3,ASV_43,218
KP_Exp_4_D8_M5,ASV_43,320
KP_Exp_4_D8_V1,ASV_43,7
KP_Exp_3_D8_C3,ASV_44,7
KP_Exp_3_D8_C5,ASV_44,9
KP_Exp_4_D8_A1,ASV_44,33
KP_Exp_4_D8_A2,ASV_44,14
KP_Exp_4_D8_AVN1,ASV_44,611
KP_Exp_4_D8_AVN2,ASV_44,55
KP_Exp_4_D8_AVN3,ASV_44,12
KP_Exp_4_D8_AVN4,ASV_44,42
KP_Exp_4_D8_C1,ASV_44,490
KP_Exp_4_D8_C2,ASV_44,4057
KP_Exp_4_D8_C4,ASV_44,4487
KP_Exp_4_D8_C5,ASV_44,389
KP_Exp_4_D8_Cp1,ASV_44,2709
KP_Exp_4_D8_M1,ASV_44,3026
KP_Exp_4_D8_M2,ASV_44,715
KP_Exp_4_D8_M3,ASV_44,3987
KP_Exp_4_D8_M5,ASV_44,3782
KP_Exp_4_D8_V1,ASV_44,6
KP_Exp_4_D8_V2,ASV_44,17
KP_Exp_4_D8_V4,ASV_44,27
KP_Exp_3_D8_C1,ASV_45,1659
KP_Exp_3_D8_C2,ASV_45,15
KP_Exp_3_D8_C3,ASV_45,8798
KP_Exp_3_D8_C4,ASV_45,20
KP_Exp_3_D8_I1,ASV_45,14
KP_Exp_4_D8_AVN3,ASV_45,88
KP_Exp_4_D8_C1,ASV_45,333
KP_Exp_4_D8_M4,ASV_45,12120
KP_Exp_4_D8_M5,ASV_45,1374
KP_Exp_3_D8_I2,ASV_46,25
KP_Exp_3_D8_I3,ASV_46,27
KP_Exp_4_D8_AVN4,ASV_46,39
KP_Exp_4_D8_C1,ASV_46,92
KP_Exp_4_D8_C2,ASV_46,33
KP_Exp_4_D8_C4,ASV_46,14
KP_Exp_4_D8_C5,ASV_46,23
KP_Exp_4_D8_Cp1,ASV_46,190
KP_Exp_4_D8_Cp2,ASV_46,6422
KP_Exp_4_D8_Cp3,ASV_46,66
KP_Exp_4_D8_Cp4,ASV_46,15209
KP_Exp_4_D8_Cp5,ASV_46,22
KP_Exp_4_D8_M1,ASV_46,7
KP_Exp_3_D8_C1,ASV_47,3164
KP_Exp_3_D8_C2,ASV_47,235
KP_Exp_3_D8_C3,ASV_47,746
KP_Exp_3_D8_C4,ASV_47,1033
KP_Exp_3_D8_C5,ASV_47,1708
KP_Exp_3_D8_I1,ASV_47,50
KP_Exp_3_D8_I2,ASV_47,21
KP_Exp_3_D8_I3,ASV_47,23
KP_Exp_3_D8_I4,ASV_47,17
KP_Exp_3_D8_I5,ASV_47,58
KP_Exp_4_D8_AVN1,ASV_47,75
KP_Exp_4_D8_AVN2,ASV_47,7
KP_Exp_4_D8_AVN4,ASV_47,11
KP_Exp_4_D8_C1,ASV_47,1704
KP_Exp_4_D8_C2,ASV_47,243
KP_Exp_4_D8_C3,ASV_47,40
KP_Exp_4_D8_C4,ASV_47,458
KP_Exp_4_D8_C5,ASV_47,294
KP_Exp_4_D8_Cp1,ASV_47,3424
KP_Exp_4_D8_Cp2,ASV_47,672
KP_Exp_4_D8_Cp3,ASV_47,232
KP_Exp_4_D8_Cp4,ASV_47,732
KP_Exp_4_D8_Cp5,ASV_47,5291
KP_Exp_4_D8_M1,ASV_47,212
KP_Exp_4_D8_M2,ASV_47,32
KP_Exp_4_D8_M3,ASV_47,204
KP_Exp_4_D8_M5,ASV_47,408
KP_Exp_3_D8_C1,ASV_48,1908
KP_Exp_3_D8_C2,ASV_48,139
KP_Exp_3_D8_C3,ASV_48,2669
