SampleID	Acidobacteria	Actinobacteria	Bacteroidetes	Chlamydiae	Chloroflexi	Cyanobacteria	Deferribacteres	Deinococcus_Thermus	Dependentiae	Epsilonbacteraeota	Euryarchaeota	Firmicutes	Fusobacteria	Lentisphaerae	Patescibacteria	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Verrucomicrobia	unclassified
1437L	0	10276	11	0	0	0	0	0	0	0	0	52259	0	0	0	0	132	0	0	0	0	0
143C	0	38	73931	0	0	0	0	0	0	0	0	128134	0	0	0	0	11754	0	0	0	19	15
1452S	0	4	0	0	0	0	0	0	0	0	0	26137	0	0	0	0	37	0	0	0	2	30
1452V	0	32	0	0	0	0	0	0	0	0	0	28598	0	0	0	0	31	0	0	0	0	34
1455A	0	357	13	0	0	25	0	0	0	0	0	27595	0	0	0	0	5547	0	0	0	3541	0
1455B	0	1010	69	0	0	0	0	0	0	0	0	30178	0	0	0	0	10693	0	0	0	860	0
1455C	0	221	24	0	0	0	0	0	0	0	0	21008	0	0	0	0	3048	0	0	0	62	0
1455D	0	329	60	0	0	0	0	0	0	0	0	33722	0	0	0	0	829	0	0	0	11324	0
1458A	0	595	2850	0	0	0	0	0	0	0	0	33830	0	0	0	0	3218	0	0	0	39	0
1461CC	0	315	0	0	0	0	0	0	0	0	0	73040	0	0	0	0	4541	0	0	0	18	44
1461D	0	2753	2621	0	0	0	0	0	0	0	0	9407	541	0	0	0	7	0	0	0	0	0
1461M	0	2136	341	0	0	0	0	0	0	0	0	19723	0	0	0	0	87	0	0	0	0	5
1461N	0	3699	584	0	0	0	0	0	0	0	0	24933	0	0	0	0	26	0	0	0	0	0
1461Z	0	389	16	0	0	0	0	0	0	0	0	22999	0	0	0	0	0	0	0	0	4	0
1462J	0	2404	10	0	0	0	0	0	0	0	0	141517	0	0	0	0	5867	0	0	0	0	12
1462K	0	22322	236	0	0	6	3	0	0	0	0	84104	0	0	0	0	106550	0	0	0	0	132
1464B	0	938	0	0	0	0	0	0	0	0	0	4966	0	0	0	0	0	0	0	0	0	0
1466A	0	355	27	0	0	0	0	0	0	0	0	23465	0	0	0	0	8	0	0	0	6	0
1471K	0	70957	7	0	0	0	0	0	0	0	0	19489	0	0	0	0	28	0	0	0	10	36
1510E	0	5973	84	0	0	4	0	0	0	0	0	69652	19	0	0	0	34	0	13	0	0	0
1511I	0	74	232	0	0	50	0	0	0	0	0	30821	0	0	0	0	187	0	0	0	5	34
1513G	0	131	3	0	0	0	0	0	0	0	0	34637	0	0	0	0	557	0	75	0	7	20
1513I	0	489	0	0	0	0	0	0	0	0	0	28184	0	0	0	0	270	0	12	0	0	28
1513L	0	13	0	0	0	6	0	0	0	0	0	38013	0	0	0	0	6	0	0	0	0	32
1513O	0	635	4	0	0	0	0	0	0	0	0	56943	0	0	0	0	3578	0	0	0	17	0
1513Q	0	2054	0	0	0	0	0	0	0	0	0	50804	0	0	0	0	10222	0	0	0	0	64
1525C	0	60	0	0	0	0	0	0	0	0	0	6827	0	0	0	0	0	0	0	0	0	0
1528I	0	738	54	0	0	0	0	0	0	0	0	54554	28	0	0	0	10575	0	0	0	1101	0
1528K	0	3061	286	0	0	0	0	0	0	0	5	23715	2	0	0	0	6417	0	4	0	416	0
1528L	0	2584	1905	0	0	145	0	0	0	0	0	38009	71	0	0	0	2413	0	0	0	255	306
1536A	0	1612	9	0	0	0	0	0	0	0	0	3908	0	0	0	0	19	0	4	0	0	0
154D	0	25	377	0	0	0	0	0	0	0	0	7957	0	0	0	0	57	0	0	0	2	0
1557G	0	258	75	0	0	0	0	0	0	0	0	12397	0	0	0	0	0	0	0	0	0	0
1557H	0	1255	85	0	0	0	0	0	0	0	0	34443	0	0	0	0	9	0	0	0	0	0
1557I	0	552	57	0	0	0	0	0	0	0	0	8247	0	0	0	0	2	0	0	0	0	0
155H	0	0	0	0	0	0	0	0	0	0	0	3032	19	0	0	0	0	0	0	0	0	59
1566B	0	2483	24	0	0	0	0	0	0	0	0	67893	0	0	0	0	4	0	0	0	0	0
1570G	0	1694	819	0	0	0	0	0	0	0	0	52914	3	0	0	0	162	0	0	0	4049	125
1577F	0	81	24	0	0	9	0	0	0	0	0	31882	0	0	0	0	70	0	0	0	3	103
1580A	0	915	5450	0	0	0	0	0	0	0	253	62930	0	0	0	0	111	0	0	0	7	0
1580C	0	1510	9481	0	0	3	0	0	0	0	842	57482	0	0	0	0	577	0	0	0	42	0
1592A	0	12296	216	0	0	0	0	0	0	0	0	12226	30	0	0	0	114	0	0	0	354	0
1601C	0	13542	1006	0	0	0	0	0	0	0	0	180395	0	0	0	0	659	0	10	0	1413	0
1615A	0	630	0	0	0	0	0	0	0	0	0	30044	0	0	0	0	163	0	0	0	4	0
1629A	0	2129	277	0	0	0	0	0	0	0	0	22608	0	0	0	0	5	0	0	0	0	0
1643A	0	1274	0	0	0	0	0	0	0	0	0	16038	0	0	0	0	0	0	0	0	0	0
1643B	0	1872	325	0	0	0	0	0	0	0	0	19952	0	0	0	0	306	0	0	0	85	0
1649A	0	5138	1703	0	0	0	0	0	0	0	0	24500	0	0	0	0	0	0	0	0	0	0
1657I	0	44438	2053	0	0	0	0	0	0	0	0	71375	0	0	0	0	8	0	0	0	0	0
1665A	0	545	0	0	0	0	0	0	0	0	0	21305	0	0	0	0	407	0	0	0	0	0
1669B	0	337	10	0	0	0	0	0	0	0	32	32201	0	0	0	0	156	0	0	0	26	4
1669C	0	470	33	0	0	0	0	0	0	0	0	44276	0	0	0	0	54	0	2	0	218	0
166D	0	33	69	0	0	0	0	0	0	0	0	185245	0	0	0	0	56	0	0	0	10	18
1677L	0	471	19	0	0	0	0	0	0	0	0	4475	0	0	0	0	0	0	0	0	0	0
1677M	0	10016	0	0	0	0	0	0	0	0	0	200227	0	0	0	0	12	0	0	0	0	54
167F	0	0	5	0	0	0	0	0	0	0	0	3136	0	0	0	0	0	0	0	0	0	0
167G	0	0	4	0	0	0	0	0	0	0	0	3078	0	0	0	0	0	0	0	0	0	0
167H	0	0	4	0	0	0	0	0	0	0	0	2021	0	0	0	0	0	0	0	0	0	0
167I	0	868	0	0	0	0	0	0	0	0	0	9415	28	0	0	0	156	0	0	0	31	0
1687H	0	23193	6076	0	3	8	0	0	0	0	0	56202	0	0	0	0	418	2	73	0	26	0
1705B	0	2590	0	0	0	0	0	0	0	0	0	9099	3	0	0	0	31	0	0	0	0	0
1705C	0	371	0	0	0	0	0	0	0	0	0	4530	2	0	0	0	0	0	0	0	0	0
1705D	0	321	0	0	0	0	0	0	0	0	0	7876	0	0	0	0	0	0	0	0	0	0
1705E	0	618	49	0	0	0	0	0	0	0	0	11282	4	0	0	0	15	0	0	0	0	61
1705F	0	1692	0	0	0	3	0	0	0	0	0	5937	0	0	0	0	0	0	0	0	0	0
1708B	0	1455	334	0	0	0	0	0	0	0	0	33588	763	0	0	0	0	0	5	0	0	0
1708C	0	15822	1598	0	0	0	0	0	0	0	0	19739	2259	0	0	0	17	0	0	0	0	0
1708D	0	15305	1908	0	0	7	0	0	0	0	0	36234	1472	0	0	0	171	4	22	0	3	0
1709A	0	1507	30943	0	0	0	0	0	0	0	35	91596	0	7	0	0	9	0	0	0	0	0
1709B	0	694	8416	0	0	0	0	0	0	0	35	36484	0	0	0	0	7	0	0	0	0	0
1709C	0	904	15634	0	0	0	0	0	0	0	14	69359	0	8	0	0	16	0	0	0	0	0
1709D	0	823	12	0	0	0	0	0	0	0	14	98523	0	0	0	0	70	0	0	0	0	0
1709F	0	518	975	0	0	0	0	0	0	0	19	14132	0	0	0	0	72043	0	0	0	3	0
1721C	0	864	4	0	0	0	0	0	0	0	0	67651	10	0	0	0	2773	0	0	0	0	0
1721I	0	14785	181	0	0	10	0	0	0	0	0	74019	227	0	0	0	150824	0	0	0	21	0
1721J	0	20467	1828	0	0	4	0	0	0	0	0	66857	2109	0	0	0	146509	0	0	0	4	0
1755K	0	40	0	0	0	0	0	0	0	0	0	10432	0	0	0	0	0	0	0	0	0	0
1757D	0	4534	5810	0	0	9	0	0	0	0	0	54247	0	0	0	0	388	0	0	0	0	0
1757E	0	9077	9522	0	0	0	0	0	0	0	0	56237	0	0	0	0	65	0	0	0	0	0
1757F	0	14065	7243	0	0	6	0	0	0	0	0	41953	14	0	38	0	36	0	0	0	5	0
1757G	0	10461	558	0	0	2	0	0	0	0	0	36308	0	0	3	0	48	0	0	0	0	0
1757H	0	2369	3632	0	0	4	0	0	0	0	0	13314	45	0	0	0	4	0	0	0	0	0
1757I	0	4670	31459	0	0	0	0	0	0	0	0	10192	16	0	3	0	0	0	0	0	0	0
1757J	0	269	330	0	0	0	0	0	0	0	0	13071	0	0	0	0	0	0	0	0	0	0
1757L	0	664	229	0	0	0	0	0	0	0	0	59673	0	0	3	0	9	0	0	0	0	0
1757M	0	83	13	0	0	0	0	0	0	0	0	25993	0	0	0	0	3	0	0	0	0	0
1757N	0	307	659	0	0	0	0	0	0	0	0	127637	0	0	2	0	5	0	0	0	0	0
1757O	0	83	4	0	0	0	0	0	0	0	0	36804	0	0	0	0	0	0	0	0	0	0
1757P	0	132	172	0	0	0	0	0	0	0	0	40331	0	0	0	0	0	0	0	0	0	0
1757T	0	475	28	0	0	0	0	0	0	0	0	94254	0	0	0	0	4	0	0	0	0	12
1760B	0	1876	1115	0	0	0	0	0	0	0	0	5383	0	0	0	0	62	0	0	0	84	0
1760C	0	11839	1400	0	0	0	0	0	0	0	0	20549	0	0	0	0	76	0	0	0	1376	0
1760E	0	7450	12	0	0	0	0	0	0	0	0	9588	0	0	0	0	28	0	0	0	133	0
1760F	0	8655	246	0	0	0	0	0	0	0	0	79146	0	0	0	0	26	0	0	0	415	0
1760G	0	803	313	0	0	0	0	0	0	0	0	48338	0	0	0	0	95	0	0	0	1234	0
1760H	0	267	6	0	0	0	0	0	0	0	0	19651	0	0	0	0	8	0	0	0	85	0
1760I	0	2585	1629	0	0	0	0	0	0	0	0	57110	5	0	0	0	1986	0	0	0	168	0
1760J	0	60	1155	0	0	0	0	0	0	0	0	6577	0	0	0	0	549	0	0	0	1693	0
1760K	0	2443	30547	0	0	0	0	0	0	0	4	43371	8	0	0	0	1573	0	0	0	13815	0
1760L	0	1263	146	0	0	0	0	0	0	0	0	20776	13	0	0	0	27	0	0	0	6425	0
1760N	0	180	1962	0	0	0	0	0	0	0	0	52153	0	0	0	0	2516	0	0	0	17873	0
1783B	0	1229	6024	0	0	0	0	0	0	0	0	132888	8	0	0	0	810	0	0	0	32017	10
1783C	0	1302	3405	0	0	0	0	0	0	0	0	89370	0	0	0	0	438	0	0	0	21829	14
1804B	0	688	5	0	0	0	0	0	0	0	0	102952	0	0	0	0	23	0	0	0	11	35
1833I	0	302	19	0	0	0	0	0	0	0	0	23912	0	0	0	0	2765	0	0	0	41	0
1839A	0	16657	75	0	0	0	0	0	0	0	0	101877	0	0	0	0	0	0	0	0	3	0
1839B	0	13291	76	0	0	0	0	0	0	0	0	90205	0	0	0	0	0	0	0	0	114	0
1840A	0	585	1834	0	0	0	0	0	0	0	4	116278	2	0	0	0	192	0	0	227	193	463
1840C	0	3544	5772	0	0	0	0	0	0	0	380	112763	0	0	0	0	16	0	0	34	4	1293
1846B	0	300	0	0	0	0	0	0	0	0	0	60863	0	0	0	0	0	0	0	0	0	0
1846C	0	731	18	0	0	0	0	0	0	0	0	68821	60	0	0	0	4	0	0	0	0	0
1846D	0	449	9	0	0	0	0	0	0	0	0	67461	36	0	0	0	4	0	0	0	0	0
1846E	0	597	48	0	0	0	0	0	0	0	0	72307	111	0	0	0	6	0	0	0	0	0
1848I	0	2989	852	0	0	4	0	0	0	0	0	10879	1188	0	0	0	78	0	0	0	0	0
1848J	0	9229	2105	0	0	4	0	3	0	0	0	84596	1451	0	0	0	201	0	0	0	0	0
1848K	0	2931	9236	0	0	0	0	3	0	0	0	24628	248	0	0	0	10	0	0	0	0	0
184C	0	1008	38	0	0	0	0	0	0	0	884	187172	0	0	0	0	130	0	0	0	22	56
1852G	0	1784	138	0	0	0	0	0	0	0	6	45036	0	0	0	0	3	0	0	0	0	0
1855B	0	4259	84	0	0	0	0	0	0	0	0	20669	0	0	0	0	0	0	0	0	77	0
1855C	0	3207	2449	0	0	0	0	0	0	0	0	32627	0	0	0	0	0	0	0	0	1479	0
1855I	0	9770	57	0	0	0	0	0	0	0	0	26769	3	0	0	0	210	0	0	0	21405	0
1867B	0	2401	44	0	0	0	0	0	0	0	0	24299	0	0	0	0	39	0	0	0	0	0
1867C	0	160	444	0	0	0	0	0	0	0	0	12760	0	0	0	0	1038	0	0	0	0	0
186E	0	1015	27	0	0	0	0	0	0	0	0	151659	0	0	0	0	22074	0	0	0	12	36
1873A	0	12303	459	0	0	0	0	0	0	0	0	56746	5	0	0	0	12	0	0	0	0	0
1876A	0	9787	75	0	0	0	0	0	0	0	0	58962	0	0	0	0	66	0	0	0	10	99
1876B	0	9594	206	0	0	0	0	0	0	0	0	97236	0	0	0	0	6	0	0	0	21	139
1876C	0	721	25	0	0	0	0	0	0	0	0	89730	3	0	0	0	10	0	0	0	37	120
1894A	0	687	482	0	0	0	0	0	0	0	0	20964	0	0	0	0	3	0	0	0	0	0
1899B	0	26983	522	0	0	61	0	0	0	4	0	40959	417	0	0	0	67	0	0	0	0	0
1899D	0	2076	19	0	0	0	0	0	0	0	0	41503	128	0	0	0	0	0	0	0	0	0
1902I	0	161	0	0	0	0	0	0	0	0	0	95504	0	0	0	0	0	0	0	0	0	0
1903B	0	3337	7170	0	0	84	0	0	0	0	0	43055	0	0	0	0	3978	0	0	0	0	0
1903C	0	1256	213	0	0	0	0	0	0	0	0	67493	5	0	0	0	4567	0	0	0	0	0
1911I	0	0	336	0	0	0	0	0	0	0	0	65508	0	0	0	0	10	0	0	0	0	16
1913A	0	9325	5560	0	0	0	0	0	0	0	0	69768	0	0	0	0	2458	0	0	0	0	53
1915A	0	249	1731	0	0	0	0	0	0	0	0	65552	0	0	0	0	4	0	0	0	6	0
1915B	0	116	12019	0	0	0	0	0	0	0	0	44111	0	0	0	0	5	0	0	0	0	0
1919C	0	4800	216	0	0	0	0	0	0	0	0	5423	0	0	0	0	50	0	0	0	0	0
1919H	0	7895	113	0	0	12	0	0	0	0	0	39470	0	0	0	0	67	0	0	0	16	0
191G	0	4	466	0	0	0	0	0	0	0	0	3224	0	0	0	0	429	0	0	0	5	0
191K	0	21	8	0	0	0	0	0	0	0	0	13505	0	0	0	0	181	0	0	0	10	0
1929C	0	2322	11	0	0	0	0	0	0	0	0	85133	0	0	0	0	9	0	0	0	4454	85
1929F	0	2498	4161	0	0	0	0	0	0	0	0	51922	3	0	0	0	254	0	0	0	409	4121
192L	0	68	71	0	0	0	0	0	0	0	0	25127	0	0	0	0	631	0	0	0	13	0
1934D	0	3153	545	0	0	0	0	0	0	0	0	19304	0	0	0	0	1348	0	38	0	3966	44
1934E	0	229	2498	0	0	0	0	0	0	0	0	5612	0	0	0	0	4863	0	8	0	3662	230
1934F	0	2988	11150	0	0	7	0	0	0	0	0	19374	0	0	0	0	2792	0	4	0	716	1183
1934G	0	4337	63	0	0	7	0	0	0	0	0	12751	0	0	0	0	231	3	10	0	129	0
1935I	0	157	11447	0	0	0	0	0	0	0	0	38652	0	0	0	0	0	0	0	0	2	0
1939B	0	528	162	0	0	0	0	0	0	0	0	63869	0	0	0	0	857	0	0	0	0	0
1939C	0	1707	123	0	0	0	0	0	0	0	0	114991	0	0	0	0	1082	0	0	0	0	0
193E	0	125	3	0	0	0	0	0	0	0	0	7933	0	0	0	0	5	0	0	0	0	0
1944C	0	35707	689	0	0	64	0	0	0	0	0	35921	62	0	0	0	308	43	9	0	40	3616
1945E	0	169	42	0	0	0	0	0	0	0	0	43584	0	0	0	0	0	0	0	0	0	0
1945F	0	48	23	0	0	0	0	0	0	0	0	25750	0	0	0	0	0	0	0	0	0	0
1945G	0	191	20	0	0	0	0	0	0	0	0	43777	0	0	0	0	0	0	0	0	0	0
1953B	0	670	2275	0	0	0	0	0	0	0	0	53277	0	0	0	0	7	0	0	0	634	0
1953C	0	1510	25	0	0	0	0	0	0	0	0	46126	0	0	0	0	38	0	0	0	341	0
1953D	0	1698	15	0	0	0	0	0	0	0	0	29412	0	0	0	0	37257	0	0	0	0	15
1986A	0	8162	256	0	0	0	0	0	0	0	0	90393	19	0	0	0	196	0	0	0	28	0
198F	0	338	2	0	0	0	0	0	0	0	0	12087	0	0	0	0	23	0	0	0	0	0
198G	0	4520	3	0	0	0	0	0	0	0	0	5910	0	0	0	0	25	0	0	0	0	0
198H	0	16	3866	0	0	0	0	0	0	0	0	1606	0	0	0	0	13	0	0	0	4	0
1995A	0	6226	20	0	0	0	0	0	0	0	0	127325	0	0	0	0	7	0	0	0	0	0
2009D	0	123	75	0	0	0	0	0	0	0	0	3502	20	0	0	0	25	0	0	0	0	8
200C	0	29	36	0	0	0	0	0	0	0	0	11818	0	0	0	0	41	0	0	0	33	0
200E	0	38	9	0	0	0	0	0	0	0	0	18345	0	0	0	0	582	0	0	0	34	3
200F	0	6	0	0	0	0	0	0	0	0	0	110	0	0	0	0	12950	0	0	0	0	48
2013E	0	16	0	0	0	0	0	0	0	0	0	4409	0	0	0	0	2	0	0	0	2	0
2014A	0	3048	572	0	0	0	0	0	0	0	0	26217	0	0	0	0	36	0	0	0	156	20
2019C	0	24	62	0	0	0	0	0	0	0	47	6257	0	0	0	0	919	0	0	0	37883	0
201D	0	930	24	0	0	3	0	0	0	0	0	329371	0	0	0	0	97	0	2	40	32	81
2024B	0	93	11	0	0	0	0	0	0	0	0	12392	0	0	0	0	20	0	0	0	0	0
2024C	0	2	147	0	0	0	0	0	0	0	0	16458	0	0	0	0	110	0	0	0	0	9
202C	0	5932	42	0	0	7	0	0	0	0	0	201645	0	0	0	0	3784	0	0	0	9	14
203D	0	6131	584	0	0	0	0	0	7	0	0	129468	0	0	0	0	151505	0	3	129	23	37
203E	0	5	3	0	0	0	0	0	0	0	0	10899	0	0	0	0	43	0	0	0	5	21
203F	0	0	0	0	0	0	0	0	0	0	0	14212	0	0	0	0	21	0	0	0	0	9
2050A	0	1766	582	0	0	0	0	0	0	0	0	135563	0	0	0	0	25	0	0	0	629	11
2052D	0	6430	1026	0	0	0	0	0	0	0	0	107597	0	0	0	0	3709	0	0	0	42314	0
2075B	0	2302	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	99	0	0	0	0	0
2083A	0	8963	83	0	0	0	0	0	0	0	0	127064	0	0	0	0	1578	0	0	0	2127	7
2083B	0	5083	1169	0	0	0	0	0	0	0	0	124399	0	0	0	0	434	0	0	0	36177	8
210A	0	334	5034	0	0	0	0	0	0	0	0	44623	0	0	0	0	197	0	0	0	28	16
210D	0	1887	76	0	0	0	0	0	0	0	0	211598	0	0	0	0	1834	0	0	0	13	71
210G	0	19	20	0	0	0	0	0	0	0	0	9535	0	0	0	0	0	0	0	0	16	0
2120M	0	81	3159	0	0	0	2	0	0	0	0	54796	0	0	0	0	56772	0	0	445	30	96
2130D	0	11370	2259	0	0	0	0	0	0	0	0	91583	0	0	0	0	11	0	0	0	8369	0
214D	0	29	18	0	0	4	0	0	0	0	0	154525	0	0	0	0	41	0	2	0	17	30
2162A	0	18593	29728	0	0	111	4	0	0	0	0	78096	885	0	0	0	316	0	0	1256	48	75
2162C	0	1598	12319	0	0	4	3	0	0	0	0	41821	0	0	0	0	469	5	0	548	114	34
2162D	0	162	9420	0	0	0	0	0	0	0	0	106181	0	0	0	0	237	0	0	1407	48	73
2162P	0	7362	123	0	0	2	0	0	0	3	0	115318	940	0	0	0	2706	0	0	0	0	0
2162R	0	13124	118	0	0	427	0	0	0	0	0	132151	105	0	0	0	10191	0	0	3	4	0
2163N	0	207	0	0	0	0	0	0	0	0	0	95009	0	0	0	0	6345	0	0	0	0	100
2168B	0	20194	0	0	0	0	0	0	0	0	0	79387	0	0	0	0	475	0	0	0	5	0
2182C	0	5756	26	0	0	3	0	0	0	0	0	106579	0	0	0	0	49	0	0	0	0	23
2182D	0	4745	199	0	0	0	0	0	0	0	0	129680	0	0	0	0	59	0	0	0	0	7
2182H	0	2709	0	0	0	0	0	0	0	0	0	135699	0	0	0	0	16	0	0	0	0	0
2182I	0	1939	395	0	0	0	0	0	0	0	0	132716	0	0	0	0	33	0	0	0	0	0
2199C	0	3777	54	0	0	0	0	0	0	0	0	59730	0	0	0	0	268	0	18	0	72	4
220D	0	3190	1889	0	0	280	0	0	0	0	0	101406	0	0	0	0	1370	0	0	0	42	44
222G	0	8	2	0	0	0	0	0	0	0	0	5272	0	0	0	0	8	0	0	0	0	0
223D	0	27660	59	0	0	24	0	0	0	0	0	275872	0	0	0	0	264	0	2	0	24	73
224A	0	608	909	0	0	0	0	0	0	4	0	12661	7	0	0	0	262	0	0	0	4	0
224P	0	717	0	0	0	0	0	0	0	0	0	7187	0	0	0	0	10	0	0	0	0	0
228D	0	0	0	0	0	0	0	0	0	0	0	3184	0	0	0	0	6	0	0	0	0	12
232N	0	0	6	0	0	0	0	0	0	0	0	7600	0	0	0	0	8	0	0	0	0	2
234E	0	119	28860	0	0	0	0	0	0	0	0	61390	8	0	0	0	172634	0	0	0	14341	0
237C	0	18340	44	0	0	0	0	0	0	0	0	200395	0	0	0	0	36	0	0	36	15	25
242B	0	296	14	7	37	0	0	0	0	0	0	6335	2	0	0	16	82	0	67	0	0	0
244B	0	108	128	0	0	0	0	0	0	0	0	2530	0	0	0	0	0	0	0	0	18	0
244C	0	53	8	0	0	0	0	0	0	0	0	17498	0	0	0	0	3215	0	0	25	9	40
246B	0	466	2	0	0	0	0	0	0	0	0	9142	6	0	0	0	9	0	0	0	0	0
246C	0	1989	75	0	0	0	0	0	0	0	0	199852	0	0	0	0	143	0	0	0	24	65
247B	0	83	377	0	0	0	0	0	0	0	0	2331	0	0	0	0	51	0	0	0	21	0
262J	0	717	7	0	0	0	0	0	0	0	0	6294	0	0	0	0	132	0	0	0	303	0
262N	0	21	0	0	0	0	0	0	0	0	0	9478	0	0	0	0	749	0	0	0	0	0
262O	0	0	0	0	0	0	0	0	0	0	0	5073	0	0	0	0	2121	0	0	0	1149	14
266C	0	4205	8131	0	0	0	0	0	0	0	0	188327	97	0	0	0	22	0	3	0	59273	0
266F	0	378	5	0	0	0	0	0	0	0	0	6370	0	0	0	0	1055	0	0	0	0	0
266G	0	98	0	0	0	0	0	0	0	0	0	22543	0	0	0	0	463	0	0	0	0	0
267E	0	7	0	0	0	0	0	0	0	0	0	3182	0	0	0	0	13	0	0	0	46	5
268D	0	1577	6	0	0	0	0	0	0	0	14	13938	0	0	0	0	54	0	0	0	5627	0
272A	0	414	2	0	0	0	0	0	0	0	0	467	0	0	0	0	12	0	0	0	4	0
272B	0	296	378	0	0	0	0	0	0	0	0	1713	0	0	0	0	1148	0	0	0	0	0
272E	0	0	0	0	0	0	0	0	0	0	0	3831	0	0	0	0	16	0	0	0	0	0
274B	0	361	31	0	0	0	0	0	0	0	0	33718	5	0	0	0	29	0	0	0	20	38
274C	0	170	59	0	0	0	0	0	0	0	0	12592	0	0	0	0	790	0	0	0	1188	30
274D	0	239	13079	0	0	0	0	0	0	0	0	121497	0	0	0	0	224	0	6	8	139	3
276D	0	123	204	0	0	0	0	0	0	0	0	9284	0	0	0	0	28	0	0	0	0	0
278A	0	42	0	0	0	0	0	0	0	0	0	7458	0	0	0	0	28	0	0	0	218	114
278C	0	23	0	0	0	0	0	0	0	0	0	7098	77	0	0	0	1209	0	0	0	3961	0
278D	0	12	0	0	0	0	0	0	0	0	0	3586	0	0	0	0	37	0	0	0	11	0
278G	0	7	0	0	0	0	0	0	0	0	0	120	0	0	0	0	4247	0	0	0	0	0
285I	0	4	0	0	0	0	0	0	0	0	0	5162	0	0	0	0	4207	0	0	0	0	0
291B	0	214	159	0	0	0	0	0	0	0	0	1404	0	0	0	0	0	0	0	0	0	0
296E	0	6281	685	0	0	0	0	0	0	0	0	3476	0	0	0	0	10	0	0	6	0	0
298C	0	540	13	0	0	0	0	0	0	0	0	223067	0	0	0	0	14	0	0	0	52	39
401A	0	121	0	0	0	0	0	0	0	0	0	12365	0	0	0	0	190	0	0	0	2	0
401B	0	20	0	0	0	0	0	0	0	0	0	2171	0	0	0	0	353	0	0	0	0	0
401C	0	0	0	0	0	0	0	0	0	0	0	7602	0	0	0	0	9	0	0	0	0	0
401D	0	2	0	0	0	0	0	0	0	0	0	19812	0	0	0	0	29	0	0	0	0	0
403D	0	18	38	0	0	0	0	0	0	0	0	180250	0	0	0	0	51233	0	2	0	28	825
403G	0	79	0	0	0	0	0	0	0	0	0	14068	0	0	0	0	155	0	0	0	0	0
403I	0	1159	0	0	0	0	0	0	0	0	0	11310	0	0	0	0	1661	0	0	0	8	10
404F	0	15	8	0	0	0	0	0	0	0	0	8252	2	0	0	0	256	0	0	0	9	0
408A	0	29	229	0	0	0	0	0	0	0	0	17307	0	0	0	0	24	0	0	0	421	36
414A	0	68	5	0	0	0	0	0	0	0	0	2549	0	0	0	0	45	0	0	0	745	0
415C	0	4396	4505	0	0	33	0	0	0	0	0	186035	39	0	0	0	1565	20	11342	34	18	0
415D	0	0	0	0	0	0	0	0	0	0	0	19988	0	0	0	0	145	0	0	0	0	0
415E	0	0	0	0	0	0	0	0	0	0	0	11255	0	0	0	0	376	0	0	0	0	0
424A	0	58	718	0	0	0	0	0	0	0	0	7694	0	0	0	0	0	0	0	0	0	0
424B	0	246	2	0	0	0	0	0	0	0	0	14138	0	0	0	0	0	0	0	0	0	0
428B	0	39	1395	0	0	0	0	0	0	0	0	4949	0	0	0	0	2	0	0	0	0	0
428D	0	83	6396	0	0	0	0	0	0	0	0	132614	5	0	0	0	394	0	0	0	141	30
430I	0	40	341	0	0	0	0	0	0	0	0	12024	0	0	0	0	15	0	0	0	0	0
430J	0	95	239	0	0	0	0	0	0	0	0	9603	0	0	0	0	0	0	0	0	0	0
430K	0	124	2703	0	0	0	0	0	0	0	0	16676	0	0	0	0	13	0	0	0	0	0
430O	0	78	9970	0	0	0	0	0	0	0	0	13533	5039	0	0	0	245	0	0	0	0	0
430P	0	127	15558	0	0	0	0	0	0	0	0	13564	4	0	0	0	400	0	0	0	0	0
430R	0	12	2688	0	0	0	0	0	0	0	0	1793	6	0	0	0	2192	0	0	0	0	0
460B	0	7445	14	0	0	0	0	0	0	0	0	222672	0	0	0	0	42	0	0	7	23	48
464D	0	0	0	0	0	0	0	0	0	0	0	8172	0	0	0	0	0	0	0	0	0	0
464E	0	0	0	0	0	0	0	0	0	0	0	14762	0	0	0	0	0	0	0	0	0	0
464F	0	8	0	0	0	0	0	0	0	0	0	20519	0	0	0	0	0	0	0	0	0	0
470A	0	13	0	0	0	0	0	0	0	0	0	491	0	0	0	0	5442	0	0	0	0	0
470B	0	98	0	0	0	0	0	0	0	0	7	8021	0	0	0	0	10	0	0	0	0	0
470C	0	246	5	0	0	0	0	0	0	0	0	12360	0	0	0	0	0	0	0	0	0	0
470D	0	387	15	0	0	0	0	0	0	0	0	8200	0	0	0	0	2405	0	0	0	0	0
470E	0	0	3	0	0	0	0	0	0	0	0	1388	0	0	0	0	457	0	0	0	0	0
476B	0	256	109	0	0	0	0	0	0	0	0	5384	0	0	0	0	1187	0	0	0	0	11
477C	0	0	355	0	0	0	0	0	0	0	0	9659	0	0	0	0	0	0	0	0	0	0
479B	0	291	0	0	0	0	0	0	0	0	0	12268	0	0	0	0	53	0	0	0	11	0
486C	0	54	0	0	0	0	0	0	0	0	0	7809	0	0	0	0	9	0	0	0	4810	0
488A	0	1284	113	0	0	0	0	0	0	0	0	8071	0	0	0	0	37	0	0	0	197	0
488B	0	1473	27	0	0	0	0	0	0	0	0	5980	0	0	0	0	1954	0	0	0	333	0
